NAME,ADDRESS,CITY,STATE,ZIP,TELEPHONE,TYPE,COUNTY,UNITS,SIZE,MARKET_SCORE,COUNTY_BONUS,SUBTO_SCORE,CASHFLOW_SCORE,TOTAL_SCORE,TIER,FLAGS
CACTUS RANCH TRAILER COURT,42002 NORTH GRAND AVENUE,MORRISTOWN,AZ,85342,(520) 388-2400,MOBILE HOME PARK,MARICOPA,,SMALL (<50),40,15,26,11,92,A,unit count unknown
CACTUS RIDGE,9504 PARVIN ST,LAS VEGAS,NV,89123,NOT AVAILABLE,MOBILE HOME PARK,CLARK,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
CACTUS WREN MOBILE PARK,235 NORTH ELLSWORTH ROAD,MESA,AZ,85207,(480) 986-2947,MOBILE HOME PARK,MARICOPA,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
CAMP-A-WYLE CONDO ASSOCIATION,9206 GRIZZLY BEAR LANE,WEEKI WACHEE,FL,34613,(352) 799-3754,MOBILE HOME PARK,HERNANDO,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
CAMPUS TRAILER COURT,1865 LEE ROAD 137,AUBURN,AL,36832,(334) 887-7432,MOBILE HOME PARK,LEE,,SMALL (<50),40,15,26,11,92,A,unit count unknown
CANDLEWOOD MHP,3295 NORTH NELLIS BOULEVARD,LAS VEGAS,NV,89115,(702) 320-5900,MOBILE HOME PARK,CLARK,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
CAPRI MOBILE PARK,3150 ARVILLE STREET,LAS VEGAS,NV,89102,(702) 876-2696,MOBILE HOME PARK,CLARK,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
CARDINAL HILLS,19651 US HIGHWAY 90,ROBERTSDALE,AL,36567,(334) 947-7000,MOBILE HOME PARK,BALDWIN,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
CARLEE'S MOBILE HOME COURT,19191 US HIGHWAY 90,ROBERTSDALE,AL,36567,(334) 947-5895,MOBILE HOME PARK,BALDWIN,,SMALL (<50),40,15,26,11,92,A,unit count unknown
CAROLINA ESTATES MOBILE HOME,2745 ANDERSON ROAD,GREENVILLE,SC,29611,(864) 269-4522,MOBILE HOME PARK,GREENVILLE,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
CARRINGER TRAILER PARK,37405 CARRINGER ROAD,DADE CITY,FL,33523,(352) 523-4854,MOBILE HOME PARK,PASCO,,SMALL (<50),40,15,26,11,92,A,unit count unknown
CARTER TRAILER PARK,HIGHWAY 99,ATHENS,AL,35611,(205) 232-9676,MOBILE HOME PARK,LIMESTONE,,SMALL (<50),40,15,26,11,92,A,unit count unknown
CASA DEL CAMPO MHP,200 EAST KNOX ROAD,CHANDLER,AZ,85225,(602) 963-9747,MOBILE HOME PARK,MARICOPA,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
CASA LINDA MHP,5250 EAST LAKE MEAD BOULEVARD,LAS VEGAS,NV,89115,(702) 452-2933,MOBILE HOME PARK,CLARK,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
CEDAR BEND,309 CEDARBEND CT,CLARKSVILLE,TN,37043,(931) 552-4575,MOBILE HOME PARK,MONTGOMERY,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
CEDAR CREEK MHP,4020 PULASKI PIKE NORTHWEST,HUNTSVILLE,AL,35810,(205) 852-6565,MOBILE HOME PARK,MADISON,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
CEDAR CREST PARK,366 RAILROAD AVENUE,LEXINGTON,SC,29072,(803) 356-9300,MOBILE HOME PARK,LEXINGTON,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
CEDAR VALLEY MHP,719 CEDAR VALLEY ROAD,CATAWBA,SC,29704,(803) 329-3778,MOBILE HOME PARK,YORK,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
CHANDLER MEADOWS MOBILE PARK,501 EAST RAY ROAD,CHANDLER,AZ,85225,(602) 963-7162,MOBILE HOME PARK,MARICOPA,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
CIBOLA MHP,2249 WEST MAIN STREET,MESA,AZ,85201,(480) 827-0085,MOBILE HOME PARK,MARICOPA,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
CLAYTON ESTATES,2871 FM-982,PRINCETON,TX,75407,NOT AVAILABLE,MOBILE HOME PARK,COLLIN,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
CLOVERLEAF TRAILER COURT,309 EAST PENNSYLVANIA STREET,BOISE,ID,83706,(208) 344-9577,MOBILE HOME PARK,ADA,,SMALL (<50),40,15,26,11,92,A,unit count unknown
COACHWOOD MOBILE COLONY,409 NORTH MAIN STREET,SIMPSONVILLE,SC,29681,(864) 967-4072,MOBILE HOME PARK,GREENVILLE,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
COKES RIDGE MOBILE HOME PARK,101 WILBURN AVE,DUNCAN,SC,29334,NOT AVAILABLE,MOBILE HOME PARK,SPARTANBURG,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
COLLEY'S MHP,HIGHWAY 87 SOUTH,CAMERON,NC,28326,(919) 499-5388,MOBILE HOME PARK,HARNETT,,SMALL (<50),40,15,26,11,92,A,unit count unknown
CONESTOGA MOBILE PARK,101 LINCOLN HIGHWAY,WADSWORTH,NV,89442,(775) 575-2575,MOBILE HOME PARK,WASHOE,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
COPA MHP,9404 EAST APACHE TRAIL,MESA,AZ,85207,(480) 984-0089,MOBILE HOME PARK,MARICOPA,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
COTTONWOOD COVE MOBILE PARK,426 WEST COTTONWOOD LANE,CASA GRANDE,AZ,85222,(520) 836-2528,MOBILE HOME PARK,PINAL,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
COUNTRY ESTATES,497 COTTONWOOD DR,ROCK HILL,SC,29730,NOT AVAILABLE,MOBILE HOME PARK,YORK,,SMALL (<50),40,15,26,11,92,A,unit count unknown
COUNTRY ESTATES MOBILE HOME,193 JOHN HORTON ROAD,APEX,NC,27502,(919) 362-7116,MOBILE HOME PARK,CHATHAM,,SMALL (<50),40,15,26,11,92,A,unit count unknown
COUNTRY HAVEN MHP,116 HOLLY TREE STREET,LEXINGTON,SC,29073,(803) 356-3330,MOBILE HOME PARK,LEXINGTON,,SMALL (<50),40,15,26,11,92,A,unit count unknown
COUNTRY HAVEN MHP,780 MAYO RD,COWPENS,SC,29330,NOT AVAILABLE,MOBILE HOME PARK,SPARTANBURG,,SMALL (<50),40,15,26,11,92,A,unit count unknown
COUNTRY LIVING ESTATES,14251 SOUTH STATE HIGHWAY 123,SEGUIN,TX,78155,(830) 379-8155,MOBILE HOME PARK,GUADALUPE,,SMALL (<50),40,15,26,11,92,A,unit count unknown
COUNTRY MANOR MHP,418 SOUTH 3RD AVENUE,AVONDALE,AZ,85323,(602) 932-2927,MOBILE HOME PARK,MARICOPA,,SMALL (<50),40,15,26,11,92,A,unit count unknown
COUNTRY PARK,5511 EDMUND HWY,LEXINGTON,SC,29073,NOT AVAILABLE,MOBILE HOME PARK,LEXINGTON,,SMALL (<50),40,15,26,11,92,A,unit count unknown
COUNTRY VILLAGE MOBILE HOME,18175 UNDERWOOD ROAD,FOLEY,AL,36535,(334) 981-3214,MOBILE HOME PARK,BALDWIN,,SMALL (<50),40,15,26,11,92,A,unit count unknown
COUNTRYSIDE MHP,1947 WEST BASELINE ROAD,PHOENIX,AZ,85041,(602) 276-7483,MOBILE HOME PARK,MARICOPA,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
COUNTRYSIDE MHP,7301 GRIER RD,CHARLOTTE,NC,28213,NOT AVAILABLE,MOBILE HOME PARK,MECKLENBURG,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
COUNTRYSIDE VILLAGES OF ATLANTA,10 SWEETWATER WAY,LAWRENCEVILLE,GA,30044,(866) 238-8726,MOBILE HOME PARK,GWINNETT,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
COUNTRYTIME ESTATES MOBILE HOME PARK,22549 FORD RD,PORTER,TX,77365,NOT AVAILABLE,MOBILE HOME PARK,MONTGOMERY,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
COVERED OAKS,1200 STONEYBROOK DR,CONWAY,SC,29526,NOT AVAILABLE,MOBILE HOME PARK,HORRY,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
COZY LIVING VILLAGE,1275 SOUTH WATER AVENUE,GALLATIN,TN,37066,(615) 452-2046,MOBILE HOME PARK,SUMNER,,SMALL (<50),40,15,26,11,92,A,unit count unknown
CREEKSIDE ESTATES,12121 US HIGHWAY 117 S,ROCKY POINT,NC,28457,NOT AVAILABLE,MOBILE HOME PARK,PENDER,,SMALL (<50),40,15,26,11,92,A,unit count unknown
CREEKSIDE VILLAGE,1501 WEST MAIN STREET,FRANKLIN,TN,37064,(615) 794-7569,MOBILE HOME PARK,WILLIAMSON,,SMALL (<50),40,15,26,11,92,A,unit count unknown
CRESCENT COURT MHP B,625 W CRESCENT STREET,LAKELAND,FL,33805,(863) 602-6312,MOBILE HOME PARK,POLK,,SMALL (<50),40,15,26,11,92,A,unit count unknown
CRESTLINE ESTATES,340 WEST 920 SOUTH,PROVO,UT,84601,(801) 377-1200,MOBILE HOME PARK,UTAH,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
CRESTWOOD ESTATES FAMILY COMMUNITY,100 ALTON LYNCH CIRCLE,MADISON,AL,35757,(256) 837-0461,MOBILE HOME PARK,MADISON,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
CROSS CREEK MOBILE ESTATES,2732 HODGE ROAD,KNIGHTDALE,NC,27545,(919) 266-3318,MOBILE HOME PARK,WAKE,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
CROSSROADS MOBILE HOME VILLAGE,1124 WEST COX FERRY ROAD,CONWAY,SC,29526,(803) 347-1133,MOBILE HOME PARK,HORRY,,SMALL (<50),40,15,26,11,92,A,unit count unknown
CRYSTAL LAKES MOBILE HOMES,SUGARMILL SPRINGS DR,FORT MYERS,FL,33905,NOT AVAILABLE,MOBILE HOME PARK,LEE,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
CRYSTAL TRAILER PARK,1155 OLD HIGHWAY 40 WEST,VERDI,NV,89439,(775) 345-0104,MOBILE HOME PARK,WASHOE,,SMALL (<50),40,15,26,11,92,A,unit count unknown
CYPRESS LAKES COTTAGES,900 SAVANNA DR,KISSIMMEE,FL,34746,NOT AVAILABLE,MOBILE HOME PARK,OSCEOLA,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
CYPRESS PARK,1150 CYPRESS ROAD,ST AUGUSTINE,FL,32086,(904) 797-6996,MOBILE HOME PARK,ST JOHNS,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
CYPRESS SHORES EAST,3275 US HIGHWAY 92 W,WINTER HAVEN,FL,33881,(863) 956-1502,MOBILE HOME PARK,POLK,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
CYPRESS SHORES WEST,3255 US HIGHWAY 92 W,WINTER HAVEN,FL,33881,(863) 956-1502,MOBILE HOME PARK,POLK,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
DALE VALLEY MHP,7021 STALL ROAD,NORTH CHARLESTON,SC,29406,(843) 824-8861,MOBILE HOME PARK,CHARLESTON,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
DEERHAVEN MHP,8829 SALAMANDER ROAD,NORTH CHARLESTON,SC,29406,(843) 553-5715,MOBILE HOME PARK,CHARLESTON,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
DEERHURST MOBILE HOME COMMUNITY,500 PRIVETTE ROAD,WENDELL,NC,27591,(919) 365-4314,MOBILE HOME PARK,WAKE,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
DEERWOOD ACRES MHP,8907 DEERWOOD DR,CHARLESTON,SC,29406,NOT AVAILABLE,MOBILE HOME PARK,CHARLESTON,,SMALL (<50),40,15,26,11,92,A,unit count unknown
DENALI PARK ESTATES,3405 SOUTH TOMAHAWK ROAD,APACHE JUNCTION,AZ,85219,(480) 982-4019,MOBILE HOME PARK,PINAL,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
DESERT DAWN ESTATE,9130 E CHAMBERS ST,MESA,AZ,85208,NOT AVAILABLE,MOBILE HOME PARK,MARICOPA,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
DESERT INN MHP,4505 EAST DESERT INN ROAD,LAS VEGAS,NV,89121,(702) 454-0660,MOBILE HOME PARK,CLARK,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
DESERT MHP,1A BON REA CIRCLE,LAS VEGAS,NV,89110,(702) 452-2499,MOBILE HOME PARK,CLARK,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
DESERT SKY RANCH,1887 N THORNTON RD,CASA GRANDE,AZ,85122,NOT AVAILABLE,MOBILE HOME PARK,PINAL,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
DOGWOOD HILLS MHP,8000 DOGWOOD DRIVE,HIRAM,GA,30141,(770) 445-6171,MOBILE HOME PARK,PAULDING,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
DOGWOOD PARK MOBILE HOME VILLAGE,25128 OLD FOLEY ROAD,ELBERTA,AL,36530,(334) 986-8658,MOBILE HOME PARK,BALDWIN,,SMALL (<50),40,15,26,11,92,A,unit count unknown
DOGWOOD VILLAGE MOBILE HOME,815 SOUTH JUNIPER STREET,FOLEY,AL,36535,(334) 943-4854,MOBILE HOME PARK,BALDWIN,,SMALL (<50),40,15,26,11,92,A,unit count unknown
DREAMLAND MOBILE CITY,7331 POOLE RD,RALEIGH,NC,27610,NOT AVAILABLE,MOBILE HOME PARK,WAKE,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
DRIFTWOOD MHP,116 CURTIS CROSS ROAD,HENDERSONVILLE,TN,37138,(615) 594-4884,MOBILE HOME PARK,SUMNER,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
DUCK COVE TRAILER PARK,3209 COUNTY ROAD 3706,WILLS POINT,TX,75169,(903) 560-1111,MOBILE HOME PARK,HUNT,,SMALL (<50),40,15,26,11,92,A,unit count unknown
DUNLAP'S PLACE,32522 WHALEYS LOOP,ZEPHYRHILLS,FL,33544,(813) 760-7220,MOBILE HOME PARK,PASCO,,SMALL (<50),40,15,26,11,92,A,unit count unknown
EAGLE MEADOWS MOBILE HOME,128 WILDFLOWER LANE,EAGLE,ID,83616,(208) 939-9190,MOBILE HOME PARK,ADA,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
EAGLE'S LANDING MOBILE HOME,16524 US HIGHWAY 280 EAST,SMITHS,AL,36877,(334) 298-5037,MOBILE HOME PARK,LEE,,SMALL (<50),40,15,26,11,92,A,unit count unknown
EAST CAMP MHP,830 RED RIVER RD,GALLATIN,TN,37066,NOT AVAILABLE,MOBILE HOME PARK,SUMNER,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
EAST LAKE ESTATES,13721 WOODLAND DR,ASTATULA,FL,34705,NOT AVAILABLE,MOBILE HOME PARK,LAKE,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
EAST OAK PARK,NOT AVAILABLE,NOT AVAILABLE,GA,NOT AVAILABLE,NOT AVAILABLE,MOBILE HOME PARK,WALTON,,SMALL (<50),40,15,26,11,92,A,unit count unknown
EAST VEGAS,2553 BELMONT ST,NORTH LAS VEGAS,NV,89030,NOT AVAILABLE,MOBILE HOME PARK,CLARK,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
EASTGATE,11222 E SUNLAND AVE,MESA,AZ,85208,NOT AVAILABLE,MOBILE HOME PARK,MARICOPA,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
EASTGATE MHP,6310 BELLS FERRY ROAD,ACWORTH,GA,30102,(770) 926-2085,MOBILE HOME PARK,CHEROKEE,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
EDGEWATER MOBILE HOME PARK,109 SNYDER ST,EDGEWATER,FL,32132,NOT AVAILABLE,MOBILE HOME PARK,VOLUSIA,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
EL CAMINO MHP,2524 EAST CONTENTION MINE ROAD,PHOENIX,AZ,85032,(602) 992-2087,MOBILE HOME PARK,MARICOPA,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
EL DORADO MOBILE HOME RESORTS,202 NORTH MERIDIAN ROAD,APACHE JUNCTION,AZ,85220,(480) 986-2155,MOBILE HOME PARK,MARICOPA,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
EL RIO DE ORO MHP,325 WEST US HIGHWAY 89A,COTTONWOOD,AZ,86326,(520) 634-8083,MOBILE HOME PARK,YAVAPAI,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
ELLS COUNTRY ESTATES,901 BRACKEN RD,PIEDMONT,SC,29673,NOT AVAILABLE,MOBILE HOME PARK,GREENVILLE,,SMALL (<50),40,15,26,11,92,A,unit count unknown
ENCHANTED OAKS SUB-DIVISION,100 ENCHANTED OAKS COURT,WEATHERFORD,TX,76087,(817) 598-0103,MOBILE HOME PARK,PARKER,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
ENCHANTED WATERS,13191 HILLTOP CT,WILLIS,TX,77318,NOT AVAILABLE,MOBILE HOME PARK,MONTGOMERY,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
ENNIS MHP,2700 NORTH INTERSTATE HIGHWAY 45,ENNIS,TX,75119,(972) 875-9288,MOBILE HOME PARK,ELLIS,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
ESTRELLA VILLA MHP,809 NORTH DYSART ROAD,AVONDALE,AZ,85323,(602) 932-1605,MOBILE HOME PARK,MARICOPA,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
EVERGREEN MHP,200 BRYSON DRIVE,SIMPSONVILLE,SC,29681,(864) 967-8603,MOBILE HOME PARK,GREENVILLE,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
EVERGREEN VILLA MOBILE HOME,1505 NORTH EVERGREEN STREET,CHANDLER,AZ,85224,(602) 963-2233,MOBILE HOME PARK,MARICOPA,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
FAIR HAVEN MHP,500 FURLONG DRIVE,GREENVILLE,TX,75402,(903) 455-4564,MOBILE HOME PARK,HUNT,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
FAIRLANE MOBILE VILLAGE,441 SOUTH STATE STREET,OREM,UT,84058,(801) 225-7175,MOBILE HOME PARK,UTAH,,SMALL (<50),40,15,26,11,92,A,unit count unknown
FAIRWAY MHP,500 SAM DAVIS ROAD,SMYRNA,TN,37167,(615) 459-6102,MOBILE HOME PARK,RUTHERFORD,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
FARM ROAD TRAILER PARK,1308 FARM RD,RALEIGH,NC,27603,NOT AVAILABLE,MOBILE HOME PARK,WAKE,,SMALL (<50),40,15,26,11,92,A,unit count unknown
FARRAGUT MHP,912 NORTH CAMPBELL STATION ROAD,KNOXVILLE,TN,37932,(423) 966-8906,MOBILE HOME PARK,KNOX,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
FLAMINGO MHP,1320 WEST FLAMINGO AVENUE,NAMPA,ID,83651,(208) 467-3907,MOBILE HOME PARK,CANYON,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
FLOATING FEATHER MOBILE HOME,10601 HORSESHOE BEND ROAD,BOISE,ID,83703,(208) 939-0308,MOBILE HOME PARK,ADA,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
FLORENCE COMMONS,8901 FLORENCE RD,SMYRNA,TN,37167,NOT AVAILABLE,MOBILE HOME PARK,RUTHERFORD,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
FLYNN'S MOBILE HOME PARK,921 ROYLE RD,LADSON,SC,29456,NOT AVAILABLE,MOBILE HOME PARK,BERKELEY,,SMALL (<50),40,15,26,11,92,A,unit count unknown
FOLLY ESTATES,978 FOLLY ROAD,MYRTLE BEACH,SC,29577,(843) 293-3888,MOBILE HOME PARK,HORRY,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
FRANKIE LANE TRAILER PARK,273 FRANKIE LN,LADSON,SC,29456,NOT AVAILABLE,MOBILE HOME PARK,BERKELEY,,SMALL (<50),40,15,26,11,92,A,unit count unknown
FRONTIER VILLAGE MHP,355 LARSON LANE,LAS VEGAS,NV,89124,(702) 361-9774,MOBILE HOME PARK,CLARK,,SMALL (<50),40,15,26,11,92,A,unit count unknown
GARDEN SPOT MHP,32 SOUTH BARKLEY,MESA,AZ,85204,(480) 969-1985,MOBILE HOME PARK,MARICOPA,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
GASTON MOBILE HOME COMMUNITY,928 MACK STREET,GASTON,SC,29053,(803) 252-0009,MOBILE HOME PARK,LEXINGTON,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
GATEWAY ESTATES II,900 HAYS COUNTRY ACRES ROAD,DRIPPING SPRINGS,TX,78620,(512) 914-8080,MOBILE HOME PARK,HAYS,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
GILBERT'S MHP,400 EAST LOUISIANA STREET,MCKINNEY,TX,75069,(972) 548-2363,MOBILE HOME PARK,COLLIN,,SMALL (<50),40,15,26,11,92,A,unit count unknown
GLEN LAUREL,3320 GLEN LAUREL,CONCORD,NC,28025,(866) 786-3011,MOBILE HOME PARK,CABARRUS,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
GLEN WHITAKER TRAILER COURT,2819 NEWBY ROAD SOUTHWEST,HUNTSVILLE,AL,35805,(205) 536-9275,MOBILE HOME PARK,MADISON,,SMALL (<50),40,15,26,11,92,A,unit count unknown
GOOSE CREEK TRAILER PARK,103 SAINT JAMES AVENUE,GOOSE CREEK,SC,29445,(803) 553-3582,MOBILE HOME PARK,BERKELEY,,SMALL (<50),40,15,26,11,92,A,unit count unknown
GRAND OAKS MHP,7804 STANLEY ROAD,POWELL,TN,37849,(423) 938-4055,MOBILE HOME PARK,KNOX,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
GREEN ACRES MHP,3103 EMANUEL CHURCH RD,LEXINGTON,SC,29073,NOT AVAILABLE,MOBILE HOME PARK,LEXINGTON,,SMALL (<50),40,15,26,11,92,A,unit count unknown
GREEN COVE MHP,325 GREEN COVE ROAD SOUTHEAST,HUNTSVILLE,AL,35803,(205) 881-3631,MOBILE HOME PARK,MADISON,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
GREEN POINTE MHP,143 GREEN POINT DRIVE,SUMMERVILLE,SC,29483,(803) 871-3549,MOBILE HOME PARK,BERKELEY,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
GREEN SPOT MHP,2537 LAS VEGAS BOULEVARD NORTH,NORTH LAS VEGAS,NV,89030,(702) 649-7349,MOBILE HOME PARK,CLARK,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
GREEN SPRING VALLEY MOBILE ESTATE,1100 GREENVALE ROAD,RALEIGH,NC,27603,(919) 772-6405,MOBILE HOME PARK,WAKE,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
GREENHAVEN MHP,1038 NORTH 48TH STREET,PHOENIX,AZ,85008,(602) 275-1644,MOBILE HOME PARK,MARICOPA,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
GREENHILL ESTATES MOBILE HOME,800 NORTH WALNUT STREET,ROANOKE,TX,76262,(817) 430-2211,MOBILE HOME PARK,DENTON,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
GREENWOOD PARK MHP,3016 RIFLE RANGE DR NE,KNOXVILLE,TN,37918,NOT AVAILABLE,MOBILE HOME PARK,KNOX,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
HALE'S TRAILER COURT,1202 WEST LOKEY AVENUE,MURFREESBORO,TN,37129,(615) 896-0341,MOBILE HOME PARK,RUTHERFORD,,SMALL (<50),40,15,26,11,92,A,unit count unknown
HAPPY HOLLOW,511 EAST OAKDALE STREET,KEENE,TX,76059,(817) 558-9546,MOBILE HOME PARK,JOHNSON,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
HARDWICK'S MHP,4800 PAULEY SWAMP ROAD,CONWAY,SC,29527,(803) 397-3165,MOBILE HOME PARK,HORRY,,SMALL (<50),40,15,26,11,92,A,unit count unknown
HARRISON TRAILER PARK,13509 DAYTON PIKE,SALE CREEK,TN,37373,(423) 332-1305,MOBILE HOME PARK,HAMILTON,,SMALL (<50),40,15,26,11,92,A,unit count unknown
HELEN'S MHP,10340 SOUTH JUNIPER STREET,FOLEY,AL,36535,(334) 943-1227,MOBILE HOME PARK,BALDWIN,,SMALL (<50),40,15,26,11,92,A,unit count unknown
HERITAGE CIRCLE MHP,2511 E MCKELLIPS RD,MESA,AZ,85213,(480) 655-1198,MOBILE HOME PARK,MARICOPA,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
HERSHEY MOBILE HOME PARK,857 ORANGEBURG RD,SUMMERVILLE,SC,29483,NOT AVAILABLE,MOBILE HOME PARK,DORCHESTER,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
HICKORY HAVEN MHP,819 CRAWFORD ROAD,OPELIKA,AL,36804,(334) 749-1531,MOBILE HOME PARK,LEE,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
HIDDEN ACRES MOBILE HOME PARK,1240 PINE ST,WEST COLUMBIA,SC,29172,NOT AVAILABLE,MOBILE HOME PARK,LEXINGTON,,SMALL (<50),40,15,26,11,92,A,unit count unknown
HIDDEN ACRES PARK,5083 WATERGATE DRIVE,MYRTLE BEACH,SC,29588,(843) 293-4696,MOBILE HOME PARK,HORRY,,SMALL (<50),40,15,26,11,92,A,unit count unknown
HIDDEN COVE MOBILE ESTATES,1104 BLACKBEARD LANE,RALEIGH,NC,27604,(919) 266-3806,MOBILE HOME PARK,WAKE,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
HIDDEN HILLS ESTATES,9607 BARBEE ROAD,SODDY-DAISY,TN,37379,(423) 843-1476,MOBILE HOME PARK,HAMILTON,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
HIDEAWAY MOBILE HOME PARK,120 HIDEAWAY VILLAGE,WOODSTOCK,GA,30188,NOT AVAILABLE,MOBILE HOME PARK,CHEROKEE,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
HIGHLAND TERRACE MOBILE HOME,11811 NORTH 19TH AVENUE,PHOENIX,AZ,85029,(602) 943-8839,MOBILE HOME PARK,MARICOPA,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
HILLSIDE VILLAGE,115 CERRO VISTA DR,SAN MARCOS,TX,78666,NOT AVAILABLE,MOBILE HOME PARK,HAYS,,SMALL (<50),40,15,26,11,92,A,unit count unknown
HILLTOP MHP,220 OLD GROVE ROAD,GREENVILLE,SC,29605,(864) 235-3282,MOBILE HOME PARK,GREENVILLE,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
HINTON TRAILER PARK,666 WEST STATE STREET #71-5,HURRICANE,UT,84737,(435) 635-2501,MOBILE HOME PARK,WASHINGTON,,SMALL (<50),40,15,26,11,92,A,unit count unknown
HOLLY RIDGE ESTATES,1406 MARILYN STREET TRAILER 43,CONROE,TX,77301,(409) 756-4333,MOBILE HOME PARK,MONTGOMERY,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
