NAME,ADDRESS,CITY,STATE,ZIP,TELEPHONE,TYPE,COUNTY,UNITS,SIZE,MARKET_SCORE,COUNTY_BONUS,SUBTO_SCORE,CASHFLOW_SCORE,TOTAL_SCORE,TIER,FLAGS
PALM DRIVE TRAILER RANCH,550 PALM DRIVE,WICKENBURG,AZ,85390,(520) 684-2376,MOBILE HOME PARK,MARICOPA,,MEDIUM (51-100),40,15,28,15,98,A,unit count unknown
PATRICK'S MHP,2000 HIGHWAY 15,MYRTLE BEACH,SC,29577,(803) 448-6369,MOBILE HOME PARK,HORRY,,MEDIUM (51-100),40,15,28,15,98,A,unit count unknown
PEACHTREE VILLAGE MOBILE HOME,1475 PEACHTREE INDUSTRIAL BOULEVARD,BUFORD,GA,30518,(770) 932-8451,MOBILE HOME PARK,GWINNETT,,MEDIUM (51-100),40,15,28,15,98,A,unit count unknown
PECAN ACRES MOBILE HOME PARK,6 PECAN ACRES MHP,MIDLOTHIAN,TX,76065,NOT AVAILABLE,MOBILE HOME PARK,ELLIS,,MEDIUM (51-100),40,15,28,15,98,A,unit count unknown
PECAN VILLAGE MOBILE HOME PARK,88 OAK HILL DR,JOSHUA,TX,76058,NOT AVAILABLE,MOBILE HOME PARK,JOHNSON,,MEDIUM (51-100),40,15,28,15,98,A,unit count unknown
PINE GROVE ESTATES,5217 RUSH ROAD,CONWAY,SC,29526,(803) 365-3335,MOBILE HOME PARK,HORRY,,MEDIUM (51-100),40,15,28,15,98,A,unit count unknown
PINE HILLS MHP,35 SUNRISE AVENUE,STOCKBRIDGE,GA,30281,(770) 474-1870,MOBILE HOME PARK,HENRY,,MEDIUM (51-100),40,15,28,15,98,A,unit count unknown
PINE LAKE VILLAGE,610 BRICK LANDING RD SW,SHALLOTTE,NC,28470,NOT AVAILABLE,MOBILE HOME PARK,BRUNSWICK,,MEDIUM (51-100),40,15,28,15,98,A,unit count unknown
PINE LAWN RANCH MHP,910 WEST GURLEY STREET,PRESCOTT,AZ,86301,(520) 445-3924,MOBILE HOME PARK,YAVAPAI,,MEDIUM (51-100),40,15,28,15,98,A,unit count unknown
PINE VALLEY ESTATES,3060 US 70,SMITHFIELD,NC,27577,NOT AVAILABLE,MOBILE HOME PARK,JOHNSTON,,MEDIUM (51-100),40,15,28,15,98,A,unit count unknown
PINE VALLEY MHP,510 PINE HILL CIRCLE,LAWRENCEVILLE,GA,30045,(770) 963-6464,MOBILE HOME PARK,GWINNETT,,MEDIUM (51-100),40,15,28,15,98,A,unit count unknown
PLANTATION ACRES MOBILE HOME,3100 ROBERTS ROAD,KNOXVILLE,TN,37924,(423) 933-5715,MOBILE HOME PARK,KNOX,,MEDIUM (51-100),40,15,28,15,98,A,unit count unknown
POOLE'S MANOR MFD. HOUSING,34 CLUB CIRCLE,ELLENWOOD,GA,30294,(770) 474-2840,MOBILE HOME PARK,HENRY,,MEDIUM (51-100),40,15,28,15,98,A,unit count unknown
QUEEN'S GRANT MHP,124 CARNIVAL STREET,CHARLOTTE,NC,28262,(704) 593-0020,MOBILE HOME PARK,MECKLENBURG,,MEDIUM (51-100),40,15,28,15,98,A,unit count unknown
RED OAK MHP,1911 AUGUSTA HIGHWAY,WEST COLUMBIA,SC,29169,(803) 791-9090,MOBILE HOME PARK,LEXINGTON,,MEDIUM (51-100),40,15,28,15,98,A,unit count unknown
RICHMOND TRAILER VILLAGE,110 RIVEREDGE DRIVE,RICHMOND,TX,77469,(281) 342-4907,MOBILE HOME PARK,FORT BEND,,MEDIUM (51-100),40,15,28,15,98,A,unit count unknown
ROBBINS NEST MOBILE VILLAGE,479 SOUTH MOAPA VALLEY BOULEVARD,OVERTON,NV,89040,(775) 397-2364,MOBILE HOME PARK,CLARK,,MEDIUM (51-100),40,15,28,15,98,A,unit count unknown
ROSEDALE MOBILE HOME COURT,1048 NORTH 48TH STREET,PHOENIX,AZ,85008,(602) 220-4596,MOBILE HOME PARK,MARICOPA,,MEDIUM (51-100),40,15,28,15,98,A,unit count unknown
ROYAL COACH VILLAGE,15500 HART ROAD,NORTH FORT MYERS,FL,33917,(239) 770-2149,MOBILE HOME PARK,LEE,,MEDIUM (51-100),40,15,28,15,98,A,unit count unknown
ROYAL PALM VILLAGE,342 SOUTH 40TH STREET,MESA,AZ,85206,(480) 830-4736,MOBILE HOME PARK,MARICOPA,,MEDIUM (51-100),40,15,28,15,98,A,unit count unknown
SARABAY TRAILER COURT,718 TAMIAMI TRAIL S,OSPREY,FL,34229,(941) 966-7602,MOBILE HOME PARK,SARASOTA,,MEDIUM (51-100),40,15,28,15,98,A,unit count unknown
SEVEN C'S MHP,120 WEST STATE ROAD,AMERICAN FORK,UT,84003,(801) 756-3996,MOBILE HOME PARK,UTAH,,MEDIUM (51-100),40,15,28,15,98,A,unit count unknown
SHADE TREE VILLAGE,800 GENTRY WAY,RENO,NV,89502,(775) 825-8787,MOBILE HOME PARK,WASHOE,,MEDIUM (51-100),40,15,28,15,98,A,unit count unknown
SHADY ACRES MOBILE PARK,1305 ADAMS STREET,PRESCOTT,AZ,86301,(520) 445-3320,MOBILE HOME PARK,YAVAPAI,,MEDIUM (51-100),40,15,28,15,98,A,unit count unknown
SHADY GROVE MHP,613 5TH AVENUE SOUTH,MYRTLE BEACH,SC,29577,(803) 448-7243,MOBILE HOME PARK,HORRY,,MEDIUM (51-100),40,15,28,15,98,A,unit count unknown
SHADY GROVE MHP,349 SHADY GROVE RD,SPRING LAKE,NC,28390,NOT AVAILABLE,MOBILE HOME PARK,HARNETT,,MEDIUM (51-100),40,15,28,15,98,A,unit count unknown
SHADY LANE MOBILE HOME & REC. VEHICLE,2436 NORTH AUSTIN STREET,SEGUIN,TX,78155,(830) 303-4400,MOBILE HOME PARK,GUADALUPE,,MEDIUM (51-100),40,15,28,15,98,A,unit count unknown
SHADY REST MHP,11435 EAST APACHE TRAIL,APACHE JUNCTION,AZ,85220,(480) 986-6997,MOBILE HOME PARK,MARICOPA,,MEDIUM (51-100),40,15,28,15,98,A,unit count unknown
SILVER SAND TRAILER PARK,9252 EAST BROADWAY ROAD,MESA,AZ,85208,(480) 984-6731,MOBILE HOME PARK,MARICOPA,,MEDIUM (51-100),40,15,28,15,98,A,unit count unknown
SPRUCE CREEK VILLAGE,515 LESLIE DR,PORT ORANGE,FL,32127,NOT AVAILABLE,MOBILE HOME PARK,VOLUSIA,,MEDIUM (51-100),40,15,28,15,98,A,unit count unknown
STONY BROOK NORTH MOBILE HOME,3000 STONEYBROOK DRIVE,RALEIGH,NC,27604,(919) 872-2346,MOBILE HOME PARK,WAKE,,MEDIUM (51-100),40,15,28,15,98,A,unit count unknown
SUN TRAILER PARK,2200 WEST VAN BUREN STREET,PHOENIX,AZ,85009,(602) 253-2650,MOBILE HOME PARK,MARICOPA,,MEDIUM (51-100),40,15,28,15,98,A,unit count unknown
SUNRISE TRAILER PARK,101 OCOTILLO ST,HENDERSON,NV,89015,NOT AVAILABLE,MOBILE HOME PARK,CLARK,,MEDIUM (51-100),40,15,28,15,98,A,unit count unknown
SUNSET MESA,929 NORTH DELAWARE DRIVE,APACHE JUNCTION,AZ,85220,(480) 982-2439,MOBILE HOME PARK,PINAL,,MEDIUM (51-100),40,15,28,15,98,A,unit count unknown
SUPERSTITION MOBILE VILLAGE,269 NORTH WINCHESTER ROAD,APACHE JUNCTION,AZ,85219,(480) 982-2746,MOBILE HOME PARK,PINAL,,MEDIUM (51-100),40,15,28,15,98,A,unit count unknown
SWANNS TRAILER PARK,84 SWANNS TLPK,AUBURN,AL,36832,NOT AVAILABLE,MOBILE HOME PARK,LEE,,MEDIUM (51-100),40,15,28,15,98,A,unit count unknown
SYLVAN GROVE,NOT AVAILABLE,NOT AVAILABLE,FL,NOT AVAILABLE,NOT AVAILABLE,MOBILE HOME PARK,HERNANDO,,MEDIUM (51-100),40,15,28,15,98,A,unit count unknown
TEAL ACRES,9406 GREEN WING DR,MURRELLS INLET,SC,29576,NOT AVAILABLE,MOBILE HOME PARK,HORRY,,MEDIUM (51-100),40,15,28,15,98,A,unit count unknown
TIKI TAI VILLAGE,5745 WEST MARYLAND AVENUE,GLENDALE,AZ,85301,(623) 939-6090,MOBILE HOME PARK,MARICOPA,,MEDIUM (51-100),40,15,28,15,98,A,unit count unknown
TOWN & COUNTRY,1110 W. MARYLAND AVE,NOT AVAILABLE,AZ,NOT AVAILABLE,NOT AVAILABLE,MOBILE HOME PARK,MARICOPA,,MEDIUM (51-100),40,15,28,15,98,A,unit count unknown
TOWN & COUNTRY MHP,3751 SOUTH REDWOOD ROAD,WEST VALLEY CITY,UT,84119,(801) 973-7045,MOBILE HOME PARK,SALT LAKE,,MEDIUM (51-100),40,15,28,15,98,A,unit count unknown
TOWN AND COUNTRY ESTATES,NOT AVAILABLE,NOT AVAILABLE,NV,NOT AVAILABLE,NOT AVAILABLE,MOBILE HOME PARK,CLARK,,MEDIUM (51-100),40,15,28,15,98,A,unit count unknown
TRAILER CORRAL,4040 WEST VAN BUREN STREET,PHOENIX,AZ,85009,(602) 278-6628,MOBILE HOME PARK,MARICOPA,,MEDIUM (51-100),40,15,28,15,98,A,unit count unknown
TURF PARADISE TRAVEL TRAILER PARK,1656 W TIERRA BUENA LN,PHOENIX,AZ,85023,(602) 942-4500,MOBILE HOME PARK,MARICOPA,,MEDIUM (51-100),40,15,28,15,98,A,unit count unknown
TURF TRAILER & MHP,1660 WEST BELL ROAD,PHOENIX,AZ,85023,(602) 942-8275,MOBILE HOME PARK,MARICOPA,,MEDIUM (51-100),40,15,28,15,98,A,unit count unknown
TWIN OAKS TRAILER PARK,5918 SELLERS ROAD,HANAHAN,SC,29406,(803) 554-5882,MOBILE HOME PARK,BERKELEY,,MEDIUM (51-100),40,15,28,15,98,A,unit count unknown
VER-EL MOBILE VILLAGE,5560 CONCORD PKY S,CONCORD,NC,28027,NOT AVAILABLE,MOBILE HOME PARK,CABARRUS,,MEDIUM (51-100),40,15,28,15,98,A,unit count unknown
VILLAGE CREEK MOBILE HOME PARK,755 BURCALE RD,MYRTLE BEACH,SC,29579,NOT AVAILABLE,MOBILE HOME PARK,HORRY,,MEDIUM (51-100),40,15,28,15,98,A,unit count unknown
WAYSTAFF TOWN & COUNTRY,4190 PINE ST,KANNAPOLIS,NC,28081,NOT AVAILABLE,MOBILE HOME PARK,CABARRUS,,MEDIUM (51-100),40,15,28,15,98,A,unit count unknown
WEAVERS NEEDLE TRAVEL TRAILER,250 SOUTH TOMAHAWK ROAD,APACHE JUNCTION,AZ,85219,(480) 982-3683,MOBILE HOME PARK,PINAL,,MEDIUM (51-100),40,15,28,15,98,A,unit count unknown
WEBSTER'S CROSSING MOBILE HOME,425 WEBSTER ROAD #810,AUBURN,AL,36832,(334) 821-0171,MOBILE HOME PARK,LEE,,MEDIUM (51-100),40,15,28,15,98,A,unit count unknown
WEST PINE MANOR,1907 W FLAMINGO AVE,NAMPA,ID,83651,NOT AVAILABLE,MOBILE HOME PARK,CANYON,,MEDIUM (51-100),40,15,28,15,98,A,unit count unknown
WHISPERING PINES,3501 GORDON DR,MYRTLE BEACH,SC,29579,NOT AVAILABLE,MOBILE HOME PARK,HORRY,,MEDIUM (51-100),40,15,28,15,98,A,unit count unknown
WHISPERING PINES MOBILE HOME,8827 DEERWOOD DRIVE,NORTH CHARLESTON,SC,29406,(843) 553-5715,MOBILE HOME PARK,CHARLESTON,,MEDIUM (51-100),40,15,28,15,98,A,unit count unknown
WHISPERING PINES MOBILE HOME,900 AIRPORT ROAD,CHATTANOOGA,TN,37421,(423) 899-8591,MOBILE HOME PARK,HAMILTON,,MEDIUM (51-100),40,15,28,15,98,A,unit count unknown
WHISPERING SANDS MOBILE HOME,1481 PALM STREET,LAS VEGAS,NV,89104,(702) 457-3909,MOBILE HOME PARK,CLARK,,MEDIUM (51-100),40,15,28,15,98,A,unit count unknown
WHITE OAK ESTATES,20255 VICK DR,NEW CANEY,TX,77357,NOT AVAILABLE,MOBILE HOME PARK,MONTGOMERY,,MEDIUM (51-100),40,15,28,15,98,A,unit count unknown
WILLIAMS TRAILER PARK,2050 SOUTH BURLESON BOULEVARD,BURLESON,TX,76028,(817) 295-7494,MOBILE HOME PARK,JOHNSON,,MEDIUM (51-100),40,15,28,15,98,A,unit count unknown
WOODLAND MOBILE VILLAGE,707 WEST 12TH STREET,COLUMBIA,TN,38401,(931) 381-3873,MOBILE HOME PARK,MAURY,,MEDIUM (51-100),40,15,28,15,98,A,unit count unknown
ZEPHYR MINI STORAGE TRAILER PARK,37216-110 ONEIDA COURT,ZEPHYRHILLS,FL,33542,(813) 782-1155,MOBILE HOME PARK,PASCO,,MEDIUM (51-100),40,15,28,15,98,A,unit count unknown
ANDY'S TRAVEL TRAILER PARK,37707 STATE 54 ROAD,ZEPHYRHILLS,FL,33541,(813) 782-3843,RECREATIONAL VEHICLE PARK,PASCO,,MEDIUM (51-100),40,15,28,15,98,A,RV park; unit count unknown
BUSHNELL TRAILER COURT,"401 N WALL STREET, LOT 75",BUSHNELL,FL,33513,(352) 793-3511,RECREATIONAL VEHICLE PARK,SUMTER,,MEDIUM (51-100),40,15,28,15,98,A,RV park; unit count unknown
CAMPER VILLAGE,3931 SW COLLEGE ROAD,OCALA,FL,34474,(352) 237-3236,RECREATIONAL VEHICLE PARK,MARION,,MEDIUM (51-100),40,15,28,15,98,A,RV park; unit count unknown
COOKSEY'S R.V. PARK,1425 S R 16,ST AUGUSTINE,FL,32084,(904) 824-4816,RECREATIONAL VEHICLE PARK,ST JOHNS,,MEDIUM (51-100),40,15,28,15,98,A,RV park; unit count unknown
COUNTRY AIRE MANOR RV PARK,10249 US 98 HIGHWAY,DADE CITY,FL,33525,(352) 523-1228,RECREATIONAL VEHICLE PARK,PASCO,,MEDIUM (51-100),40,15,28,15,98,A,RV park; unit count unknown
FAIRVIEW VILLAGE,7025 FAIRVIEW VILLAGE CIRCLE,WINTER HAVEN,FL,33881,(863) 422-9584,RECREATIONAL VEHICLE PARK,POLK,,MEDIUM (51-100),40,15,28,15,98,A,RV park; unit count unknown
GREENFIELD VILLAGE RV PARK,1015 SR 542 W,DUNDEE,FL,33838,(863) 439-7409,RECREATIONAL VEHICLE PARK,POLK,,MEDIUM (51-100),40,15,28,15,98,A,RV park; unit count unknown
HAINES CREEK RV VILLAGE,10121 CR 44E,LEESBURG,FL,34788,(352) 728-5939,RECREATIONAL VEHICLE PARK,LAKE,,MEDIUM (51-100),40,15,28,15,98,A,RV park; unit count unknown
LAKELAND VILLAGE,4535 US HIGHWAY 92 EAST,LAKELAND,FL,33801,(863) 665-7151,RECREATIONAL VEHICLE PARK,POLK,,MEDIUM (51-100),40,15,28,15,98,A,RV park; unit count unknown
"LAKESIDE MOBILE MANOR, LLP",1020 LAKESIDE DRIVE,BROOKSVILLE,FL,34601,(352) 796-4600,RECREATIONAL VEHICLE PARK,HERNANDO,,MEDIUM (51-100),40,15,28,15,98,A,RV park; unit count unknown
MEADOWS MOTEL & TRAILER,9071 TAMIAMI TRAIL S,VENICE,FL,34293,(941) 426-4183,RECREATIONAL VEHICLE PARK,SARASOTA,,MEDIUM (51-100),40,15,28,15,98,A,RV park; unit count unknown
OAK HARBOR CAMPGROUND & MOBILE HOME PARK,10000 W LAKE LOWERY ROAD,HAINES CITY,FL,33844,(863) 956-1341,RECREATIONAL VEHICLE PARK,POLK,,MEDIUM (51-100),40,15,28,15,98,A,RV park; unit count unknown
ORANGE GROVE HOME & RV PARK,647 NUNA AVENUE,FORT MYERS,FL,33905,(239) 694-5534,RECREATIONAL VEHICLE PARK,LEE,,MEDIUM (51-100),40,15,28,15,98,A,RV park; unit count unknown
PARRAMORE'S CAMPGROUND,1675 CAMP SOUTH MOON RD,ASTOR,FL,32102,(749) 749-2721,RECREATIONAL VEHICLE PARK,VOLUSIA,,MEDIUM (51-100),40,15,28,15,98,A,RV park; unit count unknown
PINE ISLAND FISH CAMP INC.,6808 LAKE GRIFFIN ROAD,LADY LAKE,FL,32159,(352) 753-2972,RECREATIONAL VEHICLE PARK,LAKE,,MEDIUM (51-100),40,15,28,15,98,A,RV park; unit count unknown
SHADY OAKS MHP & RV PARK,"34700 S HAINES CREEK ROAD, LOT O",LEESBURG,FL,34788,(352) 742-0234,RECREATIONAL VEHICLE PARK,LAKE,,MEDIUM (51-100),40,15,28,15,98,A,RV park; unit count unknown
WESTRIDGE VILLAGE MOBILE HOME,902 WEST INTERSTATE 20,WEATHERFORD,TX,76086,(817) 594-0459,RECREATIONAL VEHICLE PARK,PARKER,,MEDIUM (51-100),40,15,28,15,98,A,RV park; unit count unknown
WHISPERING PINES RV PARK,1700 NE 115TH AVENUE,SILVER SPRINGS,FL,34488,(352) 625-1295,RECREATIONAL VEHICLE PARK,MARION,,MEDIUM (51-100),40,15,28,15,98,A,RV park; unit count unknown
WILLOW LAKE RV PARK,1617 HERITAGE PARK RD,PRESCOTT,AZ,86301,NOT AVAILABLE,RECREATIONAL VEHICLE PARK,YAVAPAI,,MEDIUM (51-100),40,15,28,15,98,A,RV park; unit count unknown
AL JONES TRAILER PARK,17890 SLATER ROAD,NORTH FORT MYERS,FL,33917,(239) 543-4081,MOBILE HOME PARK,LEE,14,SMALL (<50),40,15,30,12,97,A,
BAY-VIEW TRAILER PARK,2133 TURNBULL BAY ROAD,NEW SMYRNA BEACH,FL,32168,NOT AVAILABLE,MOBILE HOME PARK,VOLUSIA,13,SMALL (<50),40,15,30,12,97,A,
BELLA BELLA TRAILER PARK,14400 BELLA BELLA LANE,ODESSA,FL,33556,(813) 920-2403,MOBILE HOME PARK,PASCO,11,SMALL (<50),40,15,30,12,97,A,
BON AIRE DELUXE TRAVELER COURT,760 SAN CARLOS DRIVE,FORT MYERS BEACH,FL,33931,(239) 218-3859,MOBILE HOME PARK,LEE,23,SMALL (<50),40,15,30,12,97,A,
COLORADO COURT,118 COLORADO AVENUE,LAKELAND,FL,33801,(863) 559-2005,MOBILE HOME PARK,POLK,10,SMALL (<50),40,15,30,12,97,A,
COUNTRY ACRES MOBILE HOME PARK,16001 TULIP TREE DRIVE,SPRING HILL,FL,34610,(727) 856-2889,MOBILE HOME PARK,PASCO,13,SMALL (<50),40,15,30,12,97,A,
COUNTRY ESTATES MHP,901 NE 95TH STREET,OCALA,FL,34479,(954) 520-1683,MOBILE HOME PARK,MARION,13,SMALL (<50),40,15,30,12,97,A,
COZY COURT MOTEL & MHP & RV,407 WOODLAND AVENUE,LAKELAND,FL,33801,(863) 665-4179,MOBILE HOME PARK,POLK,11,SMALL (<50),40,15,30,12,97,A,
CRESCENT COURT MHP A,527 W CRESCENT DRIVE,LAKELAND,FL,33809,(863) 559-9623,MOBILE HOME PARK,POLK,11,SMALL (<50),40,15,30,12,97,A,
CROSS COUNTRY MOTOR LODGE,5100 S PINE AVENUE,OCALA,FL,34470,(352) 288-9800,MOBILE HOME PARK,MARION,15,SMALL (<50),40,15,30,12,97,A,
DORA CANAL COURT,224 S LAKE AVENUE,TAVARES,FL,32778,(352) 343-6481,MOBILE HOME PARK,LAKE,14,SMALL (<50),40,15,30,12,97,A,
DRIFTWOOD VILLAGE,1709 RIDGEWOOD AVENUE S,EDGEWATER,FL,32132,(386) 428-2906,MOBILE HOME PARK,VOLUSIA,24,SMALL (<50),40,15,30,12,97,A,
EL RAY TRAILER PARK,755 ESPANOLA AVENUE,ORMOND BEACH,FL,32174,NOT AVAILABLE,MOBILE HOME PARK,VOLUSIA,10,SMALL (<50),40,15,30,12,97,A,
EVERGREEN TRAILER PARK,145 TOUCHSTONE ROAD,NORTH FORT MYERS,FL,33903,(239) 936-6167,MOBILE HOME PARK,LEE,14,SMALL (<50),40,15,30,12,97,A,
FOREST OAK ESTATES,3804 N FLORIDA AVENUE,LAKELAND,FL,33805,(863) 682-8792,MOBILE HOME PARK,POLK,12,SMALL (<50),40,15,30,12,97,A,
GARLAND MOTOR COURT,4511 LAND O'LAKES BOULEVARD,LAND O' LAKES,FL,34639,(813) 996-2330,MOBILE HOME PARK,PASCO,12,SMALL (<50),40,15,30,12,97,A,
GILLESPIE VILLAGE,2911 LOCKWOOD RIDGE ROAD N,SARASOTA,FL,34234,(941) 953-6970,MOBILE HOME PARK,SARASOTA,20,SMALL (<50),40,15,30,12,97,A,
GONZALEZ BROS. COURT,37219 GONZALEZ COURT,DADE CITY,FL,33525,(813) 714-4394,MOBILE HOME PARK,PASCO,15,SMALL (<50),40,15,30,12,97,A,
GREEN VILLAGE MOBILE HOME PARK,6025 NEW TAMPA HIGHWAY,LAKELAND,FL,33811,NOT AVAILABLE,MOBILE HOME PARK,POLK,10,SMALL (<50),40,15,30,12,97,A,
HAPPY ACRES M H P,200 NW 73RD AVENUE,OCALA,FL,34482,(352) 598-8659,MOBILE HOME PARK,MARION,10,SMALL (<50),40,15,30,12,97,A,
HARBOR OAKS TRAILER PARK,5564 BAYSHORE DRIVE W,PONCE INLET,FL,32127,(386) 441-1874,MOBILE HOME PARK,VOLUSIA,10,SMALL (<50),40,15,30,12,97,A,
HAVENER TRAILER PARK,6637 AVENUE A,SARASOTA,FL,34231,(941) 924-2257,MOBILE HOME PARK,SARASOTA,17,SMALL (<50),40,15,30,12,97,A,
HELEN'S MOBILE HOME PARK,725 CHESTNUT ROAD,LAKELAND,FL,33801,(863) 422-4272,MOBILE HOME PARK,POLK,11,SMALL (<50),40,15,30,12,97,A,
HICKORY GROVE MOBILE HOME PARK,1305 HOWELL AVENUE,BROOKSVILLE,FL,34601,(813) 679-1981,MOBILE HOME PARK,HERNANDO,18,SMALL (<50),40,15,30,12,97,A,
HILLSIDE TRAILER PARK,1247 LPGA BOULEVARD,HOLLY HILL,FL,32117,(386) 366-3480,MOBILE HOME PARK,VOLUSIA,20,SMALL (<50),40,15,30,12,97,A,
HOPE'S MOBILE HOME PARK,10950 SE 19 COURT,OCALA,FL,34480,(352) 368-1803,MOBILE HOME PARK,MARION,13,SMALL (<50),40,15,30,12,97,A,
HOSTETLER TRAILER PARK,3471 BAHIA VISTA STREET,SARASOTA,FL,34239,(941) 650-0135,MOBILE HOME PARK,SARASOTA,21,SMALL (<50),40,15,30,12,97,A,
IDLEWILD TRAILER PARK,1149 IDLEWILD AVENUE,GREEN COVE SPRINGS,FL,32043,(904) 572-8315,MOBILE HOME PARK,CLAY,10,SMALL (<50),40,15,30,12,97,A,
KATHLEEN OAK MHP,3625 KATHLEEN ROAD,LAKELAND,FL,33809,(863) 859-6630,MOBILE HOME PARK,POLK,16,SMALL (<50),40,15,30,12,97,A,
KAY'S MOBILE HOME PARK,20046 JOSEPH LANE,LAND O' LAKES,FL,34639,(813) 996-4104,MOBILE HOME PARK,PASCO,13,SMALL (<50),40,15,30,12,97,A,
KIMBALL COURT,38814 C AVENUE,ZEPHYRHILLS,FL,33542,(407) 876-3990,MOBILE HOME PARK,PASCO,22,SMALL (<50),40,15,30,12,97,A,
KINGSTON ACRES MOBILE HOME PARK,27966 OAKLAND DR,BONITA SPRINGS,FL,34135,(239) 992-2658,MOBILE HOME PARK,LEE,18,SMALL (<50),40,15,30,12,97,A,
KURRAS MOBILE VILLAGE,1090 N US 1 HIGHWAY,ORMOND BEACH,FL,32174,(386) 308-6961,MOBILE HOME PARK,VOLUSIA,12,SMALL (<50),40,15,30,12,97,A,
L AND L TRAILER PARK,1500 KAUFMAN AVENUE,SARASOTA,FL,34239,(941) 957-1937,MOBILE HOME PARK,SARASOTA,15,SMALL (<50),40,15,30,12,97,A,
LAKE BURBANK VILLAGE,2105 BRUCE STREET,LAKELAND,FL,33801,(401) 942-1538,MOBILE HOME PARK,POLK,19,SMALL (<50),40,15,30,12,97,A,
LAKE IOLA TRAILER PARK,16110 JONES LOOP,DADE CITY,FL,33525,(352) 588-3839,MOBILE HOME PARK,PASCO,10,SMALL (<50),40,15,30,12,97,A,
LAKE MARLANA ACRES,6703 LYNCHBURG RD & SUNSET DRW,WINTER HAVEN,FL,33881,(863) 967-3910,MOBILE HOME PARK,POLK,15,LARGE (>100),40,15,30,12,97,A,
LAKE PARKER COURT,1140 E LEMON STREET,LAKELAND,FL,33801,(904) 674-2417,MOBILE HOME PARK,POLK,18,SMALL (<50),40,15,30,12,97,A,
LAKE THOMAS MOBILE HOME VILLAGE,5416 VILLAGE LANE,LAND O' LAKES,FL,34639,(813) 996-7704,MOBILE HOME PARK,PASCO,14,SMALL (<50),40,15,30,12,97,A,
LAKELAND COURT FAMILY MHP,6035 NORTON ROAD,LAKELAND,FL,33809,(813) 610-2090,MOBILE HOME PARK,POLK,23,SMALL (<50),40,15,30,12,97,A,
LAKESIDE MOBILE HOME COURT,6649 CR 150,WILDWOOD,FL,34785,(352) 748-0495,MOBILE HOME PARK,SUMTER,24,SMALL (<50),40,15,30,12,97,A,
LAKEVIEW TERRACE TRAILER PARK,6070 ALLIGATOR LAKSHORE WES,ST CLOUD,FL,34769,(407) 892-2698,MOBILE HOME PARK,OSCEOLA,22,SMALL (<50),40,15,30,12,97,A,
LAND'S MOBILE HOME PARK,30 WAFFORD STREET,UMATILLA,FL,32784,(352) 383-2229,MOBILE HOME PARK,LAKE,18,SMALL (<50),40,15,30,12,97,A,
LAZY ACRES MOBILE HOME COMMUNITY,515 77TH STREET E,PALMETTO,FL,34221,(941) 724-9988,MOBILE HOME PARK,MANATEE,24,SMALL (<50),40,15,30,12,97,A,
MAGANA'S MOBILE PARK,3491 E HINSON AVENUE,HAINES CITY,FL,33844,(863) 420-0106,MOBILE HOME PARK,POLK,11,SMALL (<50),40,15,30,12,97,A,
MAGNOLIA ACRES,8026 BLUEBELL LANE,ZEPHYRHILLS,FL,33540,(813) 788-3989,MOBILE HOME PARK,PASCO,17,SMALL (<50),40,15,30,12,97,A,
MELODY ACRES MOBILE HOME PARK 2,5270 NEW TAMPA HIGHWAY,LAKELAND,FL,33815,NOT AVAILABLE,MOBILE HOME PARK,POLK,21,SMALL (<50),40,15,30,12,97,A,
MERE'S MOBILE HOME PARK,1699 IXORA DRIVE,NORTH FORT MYERS,FL,33917,(239) 995-1333,MOBILE HOME PARK,LEE,11,SMALL (<50),40,15,30,12,97,A,
MILES TRAILER PARK,2801 14TH STREET W,BRADENTON,FL,34205,(941) 920-3085,MOBILE HOME PARK,MANATEE,21,SMALL (<50),40,15,30,12,97,A,
MINNEOLA COURT MOBILE HOME INC.,104 E WASHINGTON STREET,CLERMONT,FL,34711,(407) 647-1859,MOBILE HOME PARK,LAKE,18,SMALL (<50),40,15,30,12,97,A,
MORELAND PARK TRAILER PARK,3924 CR 230,WILDWOOD,FL,34785,(352) 748-2813,MOBILE HOME PARK,SUMTER,13,SMALL (<50),40,15,30,12,97,A,
NELSON'S MOBILE HOME PARK,12480 SE 136 COURT,OCKLAWAHA,FL,32179,(352) 288-4810,MOBILE HOME PARK,MARION,19,SMALL (<50),40,15,30,12,97,A,
NORMAN VILLAGE,23 TENNESSEE LANE,AUBURNDALE,FL,33823,(863) 299-1048,MOBILE HOME PARK,POLK,20,SMALL (<50),40,15,30,12,97,A,
OAK HAVEN RETIREMENT VILLAGE,1700 WOODLAWN ROAD,ST AUGUSTINE,FL,32084,(904) 829-0040,MOBILE HOME PARK,ST JOHNS,24,SMALL (<50),40,15,30,12,97,A,
OAK HILL TRAILER PARK,450 S US 1 HIGHWAY,OAK HILL,FL,32759,(386) 589-3358,MOBILE HOME PARK,VOLUSIA,18,SMALL (<50),40,15,30,12,97,A,
OAK MANOR MOBILE RANCH,33194 MAUMEE TRACK,DADE CITY,FL,33523,(352) 583-5199,MOBILE HOME PARK,HERNANDO,21,SMALL (<50),40,15,30,12,97,A,
OAK MOBILE HOME PARK,6545 NE JACKSONVILLE ROAD,OCALA,FL,34479,(352) 239-2600,MOBILE HOME PARK,MARION,14,SMALL (<50),40,15,30,12,97,A,
